crate	file	owner	kind	container	elem	class	ecs_form	owning_entity	growth	addr_cached	destination	group	shape	site
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	install_fn_ident	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	leaf_fn_ident	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	levenshtein	local	Vec	char	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	levenshtein	local	Vec	char	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	levenshtein	local	Vec	usize	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	levenshtein	local	Vec	usize	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	lineage	return	Vec	usize	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	lineage	local	Vec	usize	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	merge_params	return	Vec	MergedParam<'a>	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	merge_params	local	Vec	MergedParam<'a>	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	merge_params	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	merge_params	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	merge_params	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	path_key	return	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	path_key	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	Vec	usize	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	Vec	String	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	Vec	&str	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	Vec	String	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_child	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_target	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_to_leaf	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	resolve_to_leaf	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	snake	return	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	snake	local	Vec	char	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	snake	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	systems_fn_ident	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	walk	param	Vec	Node<'a>	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	walk	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	walk	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	walk	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/state_chart/model.rs	walk	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/system_set.rs	system_set_enum_body	local	Vec	TokenStream2	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/system_set.rs	system_set_enum_body	local	Vec	TokenStream2	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/system_set.rs	system_set_enum_body	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	<UiInvocation as Parse>::parse	local	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	UiInvocation::roots	field	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	UiNode::children	field	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	UiNode::components	field	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	collect_names	param	HashMap	String, Span	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	collect_names	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	collect_names	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	collect_names	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	collect_names	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	expand	local	Vec	TokenStream2	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	expand	local	Vec	Ident	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	lower_node	param	Vec	TokenStream2	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	lower_node	local	Vec	TokenStream2	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	lower_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	parse_body	local	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	parse_body	local	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	parse_children	return	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	parse_children	local	Vec	UiNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_macros	crates/boyko_macros/src/ui.rs	validate	local	HashMap	String, Span	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
boyko_physics	crates/boyko_physics/src/narrowphase/axis_cache.rs	BoxAxisCache::remapped	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	u8 (SAT axis index, AXIS_NONE sentinel)	F	system-scratch	system	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/narrowphase/axis_cache.rs	BoxAxisCache::slots (instance: Manifolds::box_axis_cache resources.rs)	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	AxisEntry (key u64 = pack(body_a, body_b) + SAT axis index u32; Copy)	E	resource-column	none	highwater	no	resource-column PairCache	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/resources.rs	ConstraintGraph::debug_assert_coloring	local	Vec	u64	F	system-scratch	system	perframe	no	ScratchColumn	physics-scene-math	ctor	local|ConstraintGraph::debug_assert_coloring|Vec
boyko_physics	crates/boyko_physics/src/resources.rs	IslandSleep::latch_prev	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	SleepLatch (4 B: below_count u16 + asleep bool, Copy)	F	system-scratch	system	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/row_identity.rs	RowIdentity::added_rows	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	u32 (row index)	F	dense-component	body	highwater	no	dense-component	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/row_identity.rs	RowIdentity::cur	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	EntityId (8 B, Copy)	F	system-scratch	system	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/row_identity.rs	RowIdentity::prev	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	EntityId (8 B, Copy)	E	resource-column	none	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/row_identity.rs	RowIdentity::prev_row	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	u32 (previous row, NO_ROW sentinel)	F	system-scratch	system	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/row_identity.rs	RowIdentity::sort_buf	field	other:ScratchColumn (kernel column on VmReservation; engine storage, not std heap)	(EntityId, u32) (12 B, Copy)	F	system-scratch	system	highwater	no	kernel storage already	physics-scene-math	m5	-
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_a)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_b)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_compliance)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_compliance)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_rest)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::c_rest)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_dv_x)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_dv_y)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_dv_z)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_hit)	local	Vec	u8	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_prev_x)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_prev_y)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::coupling_prev_z)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::inv_mass)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::pos_x)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::pos_y)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::pos_z)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::prev_x)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::prev_y)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::prev_z)	local	Vec	f32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::sc_cell_items)	local	Vec	u32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::sc_cell_start)	local	Vec	u32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::sc_cursor)	local	Vec	u32	B	system-scratch	system	once	no	ScratchColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::vel_x)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::vel_y)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::build (-> SoftBody::vel_z)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::build|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::c_a	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::c_a|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::c_b	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::c_b|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::c_compliance	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::c_compliance|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::c_rest	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::c_rest|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_dv_x	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_dv_x|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_dv_y	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_dv_y|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_dv_z	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_dv_z|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_hit	field	Vec	u8	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_hit|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_prev_x	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_prev_x|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_prev_y	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_prev_y|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::coupling_prev_z	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::coupling_prev_z|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t0)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t1)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t2)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t3)	local	Vec	u32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t_compliance)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::from_tet_mesh (-> SoftBody::t_rest)	local	Vec	f32	B	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	ctor	local|SoftBody::from_tet_mesh|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::inv_mass	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::inv_mass|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::pos_x	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::pos_x|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::pos_y	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::pos_y|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::pos_z	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::pos_z|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::prev_x	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::prev_x|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::prev_y	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::prev_y|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::prev_z	field	Vec	f32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::prev_z|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::sc_cell_items	field	Vec	u32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::sc_cell_items|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::sc_cell_start	field	Vec	u32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::sc_cell_start|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::sc_cursor	field	Vec	u32	F	system-scratch	system	once	no	ScratchColumn	physics-scene-math	field	field|SoftBody::sc_cursor|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t0	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t0|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t1	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t1|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t2	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t2|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t3	field	Vec	u32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t3|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t_compliance	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t_compliance|Vec
boyko_physics	crates/boyko_physics/src/soft/component.rs	SoftBody::t_rest	field	Vec	f32	E	dense-component	soft-body	once	no	NEW:RaggedColumn	physics-scene-math	field	field|SoftBody::t_rest|Vec
